Mac Prefix,Vendor Name,Private,Block Type,Last Update
0C:D9:96,"Cisco Systems, Inc",false,MA-L,2015/11/17
10:47:80,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2015/11/17
10:9F:A9,"Actiontec Electronics, Inc",false,MA-L,2019/07/02
10:BD:18,"Cisco Systems, Inc",false,MA-L,2015/11/17
10:D1:DC,INSTAR Deutschland GmbH,false,MA-L,2015/11/17
14:35:8B,"Mediabridge Products, LLC.",false,MA-L,2015/11/17
18:39:19,Unicoi Systems,false,MA-L,2015/11/17
1C:34:77,Innovation Wireless,false,MA-L,2015/11/17
1C:43:EC,"JAPAN CIRCUIT CO.,LTD",false,MA-L,2015/11/17
1C:66:6D,"Hon Hai Precision Ind. Co.,Ltd.",false,MA-L,2016/06/11
20:02:AF,"Murata Manufacturing Co., Ltd.",false,MA-L,2015/11/17
20:54:76,Sony Corporation,false,MA-L,2021/04/14
24:10:64,Shenzhen Ecsino Tecnical Co. Ltd,false,MA-L,2015/11/17
24:76:7D,Cisco SPVTG,false,MA-L,2015/11/17
24:A4:3C,Ubiquiti Networks Inc.,false,MA-L,2016/07/14
28:92:4A,Hewlett Packard,false,MA-L,2015/11/17
2C:62:89,Regenersis (Glenrothes) Ltd,false,MA-L,2015/11/17
30:0E:D5,"Hon Hai Precision Ind. Co.,Ltd.",false,MA-L,2016/06/11
30:85:A9,ASUSTek COMPUTER INC.,false,MA-L,2015/11/17
30:AE:F6,Radio Mobile Access,false,MA-L,2015/11/17
30:F3:3A,+plugg srl,false,MA-L,2015/11/17
34:07:FB,Ericsson AB,false,MA-L,2016/10/30
34:99:6F,VPI Engineering,false,MA-L,2015/11/17
34:BB:1F,BlackBerry RTS,false,MA-L,2015/11/17
44:0C:FD,"NetMan Co., Ltd.",false,MA-L,2015/11/17
44:23:AA,"Farmage Co., Ltd.",false,MA-L,2015/11/17
44:E8:A5,Myreka Technologies Sdn. Bhd.,false,MA-L,2015/11/17
4C:09:B4,zte corporation,false,MA-L,2015/11/17
4C:0F:C7,Earda Technologies co Ltd,false,MA-L,2018/03/02
4C:72:B9,PEGATRON CORPORATION,false,MA-L,2016/01/25
4C:78:97,Arrowhead Alarm Products Ltd,false,MA-L,2015/11/17
50:01:BB,"Samsung Electronics Co.,Ltd",false,MA-L,2016/06/11
50:2E:CE,"Asahi Electronics Co.,Ltd",false,MA-L,2015/11/17
54:39:68,Edgewater Networks Inc,false,MA-L,2015/11/17
54:73:98,Toyo Electronics Corporation,false,MA-L,2015/11/17
58:12:43,AcSiP Technology Corp.,false,MA-L,2015/11/17
58:34:3B,Glovast Technology Ltd.,false,MA-L,2015/11/17
58:69:6C,"Ruijie Networks Co.,LTD",false,MA-L,2016/08/08
58:CF:4B,Lufkin Industries,false,MA-L,2015/11/17
58:EC:E1,Newport Corporation,false,MA-L,2015/11/17
5C:24:79,Baltech AG,false,MA-L,2015/11/17
5C:E8:EB,"Samsung Electronics Co.,Ltd",false,MA-L,2016/06/11
60:45:5E,Liptel s.r.o.,false,MA-L,2015/11/17
60:D1:AA,Vishal Telecommunications Pvt Ltd,false,MA-L,2015/11/17
64:76:57,Innovative Security Designs,false,MA-L,2015/11/17
64:7C:34,"Ubee Interactive Co., Limited",false,MA-L,2019/12/17
64:D8:14,"Cisco Systems, Inc",false,MA-L,2015/11/17
68:72:51,Ubiquiti Networks Inc.,false,MA-L,2019/07/02
68:B4:3A,"WaterFurnace International, Inc.",false,MA-L,2015/11/17
6C:3E:6D,"Apple, Inc.",false,MA-L,2017/10/11
6C:E4:CE,Villiger Security Solutions AG,false,MA-L,2015/11/17
70:23:93,fos4X GmbH,false,MA-L,2015/11/17
70:9B:A5,"Shenzhen Y&D Electronics Co.,LTD.",false,MA-L,2015/11/17
74:9D:DC,2Wire Inc,false,MA-L,2019/07/02
74:E2:F5,"Apple, Inc.",false,MA-L,2017/10/11
74:E5:43,Liteon Technology Corporation,false,MA-L,2015/11/17
78:18:81,AzureWave Technology Inc.,false,MA-L,2015/11/17
7C:D9:FE,"New Cosmos Electric Co., Ltd.",false,MA-L,2015/11/17
7C:EB:EA,ASCT,false,MA-L,2015/11/17
7C:FE:28,Salutron Inc.,false,MA-L,2015/11/17
80:AA:A4,USAG,false,MA-L,2015/11/17
84:4B:F5,"Hon Hai Precision Ind. Co.,Ltd.",false,MA-L,2016/06/11
88:E9:17,Tamaggo,false,MA-L,2015/11/17
8C:6A:E4,Viogem Limited,false,MA-L,2015/11/17
8C:D3:A2,VisSim AS,false,MA-L,2015/11/17
90:1E:DD,GREAT COMPUTER CORPORATION,false,MA-L,2015/11/17
90:70:25,"Garea Microsys Co.,Ltd.",false,MA-L,2015/11/17
90:9D:E0,Newland Design + Assoc. Inc.,false,MA-L,2015/11/17
94:4A:09,BitWise Controls,false,MA-L,2015/11/17
98:5E:1B,"ConversDigital Co., Ltd.",false,MA-L,2015/11/17
9C:0D:AC,Tymphany HK Limited,false,MA-L,2015/11/17
9C:4C:AE,Mesa Labs,false,MA-L,2015/11/17
9C:C7:A6,AVM GmbH,false,MA-L,2019/07/02
A0:51:C6,Avaya Inc,false,MA-L,2017/03/29
A0:EF:84,"Seine Image Int'l Co., Ltd",false,MA-L,2015/11/17
A4:0B:ED,"Carry Technology Co.,Ltd",false,MA-L,2015/11/17
A4:99:47,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2015/11/17
A4:B1:E9,Technicolor Delivery Technologies Belgium NV,false,MA-L,2021/06/08
A4:D1:8F,Shenzhen Skyee Optical Fiber Communication Technology Ltd.,false,MA-L,2015/11/17
A8:20:66,"Apple, Inc.",false,MA-L,2017/10/11
AC:0A:61,Labor S.r.L.,false,MA-L,2015/11/17
AC:14:D2,"wi-daq, inc.",false,MA-L,2015/11/17
AC:7A:42,iConnectivity,false,MA-L,2021/03/23
AC:C6:98,"Kohzu Precision Co., Ltd.",false,MA-L,2015/11/17
B4:82:C5,"Relay2, Inc.",false,MA-L,2015/11/17
B4:89:10,Coster T.E. S.P.A.,false,MA-L,2015/11/17
B8:B9:4E,"Shenzhen iBaby Labs, Inc.",false,MA-L,2015/11/17
B8:D9:CE,"Samsung Electronics Co.,Ltd",false,MA-L,2016/06/11
BC:28:D6,Rowley Associates Limited,false,MA-L,2015/11/17
BC:67:78,"Apple, Inc.",false,MA-L,2017/10/11
C0:41:F6,LG ELECTRONICS INC,false,MA-L,2016/04/27
C0:A3:64,3D Systems Massachusetts,false,MA-L,2015/11/17
C4:01:7C,Ruckus Wireless,false,MA-L,2017/03/29
C4:38:D3,"TAGATEC CO.,LTD",false,MA-L,2015/11/17
C4:39:3A,SMC Networks Inc,false,MA-L,2015/11/17
C4:73:1E,"Samsung Electronics Co.,Ltd",false,MA-L,2016/06/11
C8:DE:51,IntegraOptics,false,MA-L,2017/02/21
CC:C1:04,Applied Technical Systems,false,MA-L,2015/11/17
CC:CC:81,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2015/11/17
D4:8C:B5,"Cisco Systems, Inc",false,MA-L,2015/11/17
D8:06:D1,"Honeywell Fire System (Shanghai) Co,. Ltd.",false,MA-L,2015/11/17
D8:16:0A,Nippon Electro-Sensory Devices,false,MA-L,2015/11/17
D8:2D:E1,Tricascade Inc.,false,MA-L,2015/11/17
D8:AF:F1,Panasonic Appliances Company,false,MA-L,2017/06/11
E0:AA:B0,"SUNTAILI ENTERPRISE CO. LTD,",false,MA-L,2019/08/14
E0:DB:55,Dell Inc.,false,MA-L,2019/07/02
E4:90:69,Rockwell Automation,false,MA-L,2015/11/17
E8:10:2E,"Really Simple Software, Inc",false,MA-L,2015/11/17
E8:CB:A1,Nokia Corporation,false,MA-L,2015/11/17
EC:23:3D,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2015/11/17
EC:42:F0,"ADL Embedded Solutions, Inc.",false,MA-L,2015/11/17
EC:93:27,MEMMERT GmbH + Co. KG,false,MA-L,2015/11/17
F0:93:C5,Garland Technology,false,MA-L,2015/11/17
F4:54:33,Rockwell Automation,false,MA-L,2015/11/17
F8:5F:2A,Nokia Corporation,false,MA-L,2015/11/17
F8:D0:AC,Sony Interactive Entertainment Inc.,false,MA-L,2016/04/27
00:FD:4C,NEVATEC,false,MA-L,2015/11/17
04:18:D6,Ubiquiti Networks Inc.,false,MA-L,2019/07/02
08:7D:21,Altasec technology corporation,false,MA-L,2015/11/17
0C:D9:C1,Visteon Corporation,false,MA-L,2015/11/17
0C:DC:CC,Inala Technologies,false,MA-L,2015/11/17
10:5F:49,Cisco SPVTG,false,MA-L,2015/11/17
14:43:19,Creative&Link Technology Limited,false,MA-L,2015/11/17
18:48:D8,Fastback Networks,false,MA-L,2015/11/17
18:86:3A,DIGITAL ART SYSTEM,false,MA-L,2015/11/17
18:9A:67,CSE-Servelec Limited,false,MA-L,2015/11/17
1C:5C:60,"Shenzhen Belzon Technology Co.,LTD.",false,MA-L,2015/11/17
20:67:B1,Pluto inc.,false,MA-L,2015/11/17
20:89:84,"COMPAL INFORMATION (KUNSHAN) CO., LTD.",false,MA-L,2015/11/17
20:C9:D0,"Apple, Inc.",false,MA-L,2017/10/11
20:E5:2A,NETGEAR,false,MA-L,2017/05/24
24:D9:21,Avaya Inc,false,MA-L,2017/03/29
28:29:D9,GlobalBeiMing technology (Beijing)Co. Ltd,false,MA-L,2015/11/17
2C:ED:EB,Alpheus Digital Company Limited,false,MA-L,2015/11/17
30:F7:0D,"Cisco Systems, Inc",false,MA-L,2015/11/17
30:FD:11,MACROTECH (USA) INC.,false,MA-L,2015/11/17
34:6B:D3,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2015/11/17
34:BD:C8,"Cisco Systems, Inc",false,MA-L,2015/11/17
34:D7:B4,"Tributary Systems, Inc.",false,MA-L,2015/11/17
38:1C:4A,"SIMCom Wireless Solutions Co.,Ltd.",false,MA-L,2015/11/17
38:A5:B6,"SHENZHEN MEGMEET ELECTRICAL CO.,LTD",false,MA-L,2015/11/17
44:95:FA,Qingdao Santong Digital Technology Co.Ltd,false,MA-L,2015/11/17
60:32:F0,Mplus technology,false,MA-L,2015/11/17
60:D2:B9,"REALAND BIO CO., LTD.",false,MA-L,2015/11/17
60:F2:EF,"VisionVera International Co., Ltd.",false,MA-L,2015/11/17
64:66:B3,"TP-LINK TECHNOLOGIES CO.,LTD.",false,MA-L,2015/11/17
68:96:7B,"Apple, Inc.",false,MA-L,2017/10/11
68:AB:8A,RF IDeas,false,MA-L,2015/11/17
70:E2:4C,SAE IT-systems GmbH & Co. KG,false,MA-L,2015/11/17
74:88:8B,ADB Broadband Italia,false,MA-L,2015/11/17
74:99:75,IBM Corporation,false,MA-L,2015/11/17
78:44:05,"FUJITU(HONG KONG) ELECTRONIC Co.,LTD.",false,MA-L,2015/11/17
78:46:C4,DAEHAP HYPER-TECH,false,MA-L,2019/07/02
78:D3:4F,"Pace-O-Matic, Inc.",false,MA-L,2015/11/17
78:F5:FD,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2015/11/17
7C:02:BC,Hansung Electronics Co. LTD,false,MA-L,2015/11/17
7C:38:6C,Real Time Logic,false,MA-L,2015/11/17
7C:C8:D0,"TIANJIN YAAN TECHNOLOGY CO., LTD.",false,MA-L,2015/11/17
88:61:5A,Siano Mobile Silicon Ltd.,false,MA-L,2015/11/17
8C:3C:4A,NAKAYO Inc,false,MA-L,2016/09/22
8C:FD:F0,Qualcomm Inc.,false,MA-L,2016/04/11
98:29:1D,"Jaguar de Mexico, SA de CV",false,MA-L,2015/11/17
9C:5D:12,"Extreme Networks, Inc.",false,MA-L,2020/01/31
A4:46:6B,EOC Technology,false,MA-L,2015/11/17
A8:EF:26,Tritonwave,false,MA-L,2015/11/17
B0:12:66,Futaba-Kikaku,false,MA-L,2015/11/17
B4:62:93,"Samsung Electronics Co.,Ltd",false,MA-L,2015/11/17
B8:24:10,Magneti Marelli Slovakia s.r.o.,false,MA-L,2015/11/17
BC:52:B7,"Apple, Inc.",false,MA-L,2017/10/11
BC:6A:29,Texas Instruments,false,MA-L,2015/11/17
C0:3F:2A,"Biscotti, Inc.",false,MA-L,2015/11/17
C8:19:F7,"Samsung Electronics Co.,Ltd",false,MA-L,2015/11/17
D8:57:EF,"Samsung Electronics Co.,Ltd",false,MA-L,2016/06/11
D8:6C:E9,Sagemcom Broadband SAS,false,MA-L,2015/11/17
D8:AF:3B,"Hangzhou Bigbright Integrated communications system Co.,Ltd",false,MA-L,2015/11/17
D8:C6:91,Hichan Technology Corp.,false,MA-L,2015/11/17
E0:1D:3B,"Cambridge Industries(Group) Co.,Ltd.",false,MA-L,2019/07/02
E0:C7:9D,Texas Instruments,false,MA-L,2015/11/17
E0:C9:7A,"Apple, Inc.",false,MA-L,2017/10/11
E0:F5:CA,"CHENG UEI PRECISION INDUSTRY CO.,LTD.",false,MA-L,2015/11/17
E4:3F:A2,Wuxi DSP Technologies Inc.,false,MA-L,2015/11/17
EC:88:8F,"TP-LINK TECHNOLOGIES CO.,LTD.",false,MA-L,2015/11/17
F0:9C:E9,"Extreme Networks, Inc.",false,MA-L,2020/01/31
F0:D3:E7,Sensometrix SA,false,MA-L,2015/11/17
F4:0F:9B,WAVELINK,false,MA-L,2015/11/17
F4:B7:2A,TIME INTERCONNECT LTD,false,MA-L,2015/11/17
F8:05:1C,DRS Imaging and Targeting Solutions,false,MA-L,2015/11/17
04:4A:50,Ramaxel Technology (Shenzhen) limited company,false,MA-L,2015/11/17
20:DC:93,"Cheetah Hi-Tech, Inc.",false,MA-L,2015/11/17
28:91:D0,Stage Tec Entwicklungsgesellschaft für professionelle Audiotechnik mbH,false,MA-L,2015/11/17
30:5D:38,Beissbarth,false,MA-L,2015/11/17
48:B2:53,Marketaxess Corporation,false,MA-L,2015/11/17
58:87:4C,LITE-ON CLEAN ENERGY TECHNOLOGY CORP.,false,MA-L,2015/11/17
60:19:29,VOLTRONIC POWER TECHNOLOGY(SHENZHEN) CORP.,false,MA-L,2015/11/17
74:1E:93,"Fiberhome Telecommunication Technologies Co.,LTD",false,MA-L,2016/01/25
A0:E5:34,Stratec Biomedical AG,false,MA-L,2015/11/17
A8:54:B2,Wistron Neweb Corporation,false,MA-L,2016/04/06
C0:BD:42,ZPA Smart Energy a.s.,false,MA-L,2015/11/17
C8:BE:19,D-Link International,false,MA-L,2015/11/17
D0:7E:28,Hewlett Packard,false,MA-L,2015/11/17
E4:2F:26,"Fiberhome Telecommunication Technologies Co.,LTD",false,MA-L,2016/01/25
E8:5B:F0,Imaging Diagnostics,false,MA-L,2015/11/17
FC:D6:BD,Robert Bosch GmbH,false,MA-L,2015/11/17
00:5D:03,"Xilinx, Inc",false,MA-L,2015/11/17
00:DB:1E,Albedo Telecom SL,false,MA-L,2015/11/17
04:9F:06,"Smobile Co., Ltd.",false,MA-L,2015/11/17
08:0C:0B,SysMik GmbH Dresden,false,MA-L,2015/11/17
08:68:EA,"EITO ELECTRONICS CO., LTD.",false,MA-L,2015/11/17
08:7C:BE,Quintic Corp.,false,MA-L,2015/11/17
0C:C4:7E,"EUCAST Co., Ltd.",false,MA-L,2015/11/17
0C:C6:6A,Nokia Corporation,false,MA-L,2015/11/17
0C:DA:41,"Hangzhou H3C Technologies Co., Limited",false,MA-L,2015/11/17
10:12:48,"ITG, Inc.",false,MA-L,2015/11/17
10:48:B1,Beijing Duokan Technology Limited,false,MA-L,2015/11/17
10:60:4B,Hewlett Packard,false,MA-L,2015/11/17
10:6F:EF,Ad-Sol Nissin Corp,false,MA-L,2015/11/17
10:F3:DB,"Gridco Systems, Inc.",false,MA-L,2015/11/17
14:10:9F,"Apple, Inc.",false,MA-L,2017/10/11
18:0C:AC,CANON INC.,false,MA-L,2015/11/17
1C:66:AA,"Samsung Electronics Co.,Ltd",false,MA-L,2016/06/11
1C:C3:16,"MileSight Technology Co., Ltd.",false,MA-L,2015/11/17
20:74:CF,"Shenzhen Voxtech Co.,Ltd",false,MA-L,2015/11/17
24:EE:3A,Chengdu Yingji Electronic Hi-tech Co Ltd,false,MA-L,2015/11/17
28:9A:4B,SteelSeries ApS,false,MA-L,2015/11/17
28:9E:DF,"Danfoss Turbocor Compressors, Inc",false,MA-L,2015/11/17
28:B3:AB,Genmark Automation,false,MA-L,2015/11/17
2C:62:5A,"Finest Security Systems Co., Ltd",false,MA-L,2015/11/17
2C:AB:25,"SHENZHEN GONGJIN ELECTRONICS CO.,LT",false,MA-L,2017/04/18
30:78:C2,Innowireless / QUCELL Networks,false,MA-L,2018/01/28
34:AF:2C,"Nintendo Co., Ltd.",false,MA-L,2015/11/17
38:AA:3C,"SAMSUNG ELECTRO MECHANICS CO., LTD.",false,MA-L,2019/07/02
40:B4:F0,Juniper Networks,false,MA-L,2016/02/10
44:C3:9B,OOO RUBEZH NPO,false,MA-L,2015/11/17
50:3F:56,Syncmold Enterprise Corp,false,MA-L,2015/11/17
50:72:4D,BEG Brueck Electronic GmbH,false,MA-L,2015/11/17
50:7E:5D,Arcadyan Technology Corporation,false,MA-L,2015/11/17
50:B7:C3,"Samsung Electronics Co.,Ltd",false,MA-L,2016/06/11
58:98:6F,Revolution Display,false,MA-L,2015/11/17
58:C2:32,NEC Corporation,false,MA-L,2015/11/17
5C:4A:26,Enguity Technology Corp,false,MA-L,2015/11/17
5C:57:1A,"ARRIS Group, Inc.",false,MA-L,2016/05/23
5C:D4:1B,"UCZOON Technology Co., LTD",false,MA-L,2015/11/17
60:73:5C,"Cisco Systems, Inc",false,MA-L,2015/11/17
60:74:8D,Atmaca Elektronik,false,MA-L,2015/11/17
64:5F:FF,Nicolet Neuro,false,MA-L,2015/11/17
68:15:D3,Zaklady Elektroniki i Mechaniki Precyzyjnej R&G S.A.,false,MA-L,2015/11/17
6C:40:C6,"Nimbus Data, Inc.",false,MA-L,2019/01/09
70:72:3C,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2015/11/17
70:93:F8,"Space Monkey, Inc.",false,MA-L,2015/11/17
74:27:3C,"ChangYang Technology (Nanjing) Co., LTD",false,MA-L,2015/11/17
74:94:3D,AgJunction,false,MA-L,2015/11/17
78:3C:E3,Kai-EE,false,MA-L,2015/11/17
78:AB:60,ABB Australia,false,MA-L,2015/11/17
78:D1:29,Vicos,false,MA-L,2015/11/17
7C:09:2B,Bekey A/S,false,MA-L,2015/11/17
7C:C8:AB,"Acro Associates, Inc.",false,MA-L,2015/11/17
80:1D:AA,Avaya Inc,false,MA-L,2017/03/29
80:3F:D6,bytes at work AG,false,MA-L,2015/11/17
84:82:F4,"Beijing Huasun Unicreate Technology Co., Ltd",false,MA-L,2015/11/17
84:85:06,"Apple, Inc.",false,MA-L,2017/10/11
84:DF:0C,NET2GRID BV,false,MA-L,2015/11/17
88:75:56,"Cisco Systems, Inc",false,MA-L,2015/11/17
8C:2D:AA,"Apple, Inc.",false,MA-L,2017/10/11
8C:EE:C6,Precepscion Pty. Ltd.,false,MA-L,2015/11/17
90:59:AF,Texas Instruments,false,MA-L,2015/11/17
90:B1:1C,Dell Inc.,false,MA-L,2015/11/17
98:86:B1,Flyaudio corporation (China),false,MA-L,2015/11/17
98:FE:94,"Apple, Inc.",false,MA-L,2017/10/11
A0:36:F0,Comprehensive Power,false,MA-L,2015/11/17
AC:6E:1A,"SHENZHEN GONGJIN ELECTRONICS CO.,LT",false,MA-L,2017/04/18
AC:BD:0B,Leimac Ltd.,false,MA-L,2019/09/18
AC:E2:15,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2015/11/17
B0:12:03,Dynamics Hong Kong Limited,false,MA-L,2015/11/17
B0:46:FC,MitraStar Technology Corp.,false,MA-L,2015/11/17
B0:C7:45,BUFFALO.INC,false,MA-L,2015/11/17
B4:F2:E8,"ARRIS Group, Inc.",false,MA-L,2016/05/23
B8:58:10,"NUMERA, INC.",false,MA-L,2015/11/17
B8:98:B0,Atlona Inc.,false,MA-L,2015/11/17
B8:B7:D7,2GIG Technologies,false,MA-L,2015/11/17
B8:C6:8E,"Samsung Electronics Co.,Ltd",false,MA-L,2015/11/17
C4:AD:21,MEDIAEDGE Corporation,false,MA-L,2015/11/17
C4:DA:26,NOBLEX SA,false,MA-L,2015/11/17
C4:E7:BE,"SCSpro Co.,Ltd",false,MA-L,2015/11/17
C8:A0:30,Texas Instruments,false,MA-L,2015/11/17
C8:C7:91,Zero1.tv GmbH,false,MA-L,2015/11/17
C8:CB:B8,Hewlett Packard,false,MA-L,2015/11/17
C8:FB:26,Cisco SPVTG,false,MA-L,2015/11/17
CC:A4:62,"ARRIS Group, Inc.",false,MA-L,2016/05/23
CC:E7:98,My Social Stuff,false,MA-L,2015/11/17
D0:4C:C1,SINTRONES Technology Corp.,false,MA-L,2015/11/17
D8:08:F5,Arcadia Networks Co. Ltd.,false,MA-L,2015/11/17
D8:D2:7C,"JEMA ENERGY, SA",false,MA-L,2015/11/17
DC:45:17,"ARRIS Group, Inc.",false,MA-L,2016/05/23
DC:9F:A4,Nokia Corporation,false,MA-L,2015/11/17
DC:BF:90,"HUIZHOU QIAOXING TELECOMMUNICATION INDUSTRY CO.,LTD.",false,MA-L,2015/11/17
E8:04:F3,"Throughtek Co., Ltd.",false,MA-L,2015/11/17
E8:3E:FC,"ARRIS Group, Inc.",false,MA-L,2016/05/23
E8:89:2C,"ARRIS Group, Inc.",false,MA-L,2016/05/23
E8:92:A4,LG Electronics (Mobile Communications),false,MA-L,2017/08/11
EC:D9:25,RAMI,false,MA-L,2015/11/17
EC:D9:50,IRT SA,false,MA-L,2015/11/17
F8:22:85,"Cypress Technology CO., LTD.",false,MA-L,2015/11/17
F8:8E:85,Comtrend Corporation,false,MA-L,2019/03/29
FC:52:CE,Control iD,false,MA-L,2015/11/17
04:F8:C2,"Flaircomm Microelectronics, Inc.",false,MA-L,2015/11/17
04:FE:31,"Samsung Electronics Co.,Ltd",false,MA-L,2015/11/17
08:B7:38,Lite-On Technogy Corp.,false,MA-L,2015/11/17
0C:93:FB,BNS Solutions,false,MA-L,2015/11/17
10:FE:ED,"TP-LINK TECHNOLOGIES CO.,LTD.",false,MA-L,2015/11/17
1C:94:92,RUAG Schweiz AG,false,MA-L,2015/11/17
20:3A:07,"Cisco Systems, Inc",false,MA-L,2015/11/17
20:68:9D,Liteon Technology Corporation,false,MA-L,2015/11/17
24:69:4A,Jasmine Systems Inc.,false,MA-L,2015/11/17
28:A1:86,enblink,false,MA-L,2015/11/17
28:A1:92,GERP Solution,false,MA-L,2015/11/17
2C:5A:A3,PROMATE ELECTRONIC CO.LTD,false,MA-L,2015/11/17
34:E0:CF,zte corporation,false,MA-L,2015/11/17
3C:07:71,Sony Corporation,false,MA-L,2016/04/06
3C:83:B5,Advance Vision Electronics Co. Ltd.,false,MA-L,2015/11/17
3C:D7:DA,SK Mtek microelectronics(shenzhen)limited,false,MA-L,2015/11/17
44:4C:0C,"Apple, Inc.",false,MA-L,2017/10/11
48:F8:B3,"Cisco-Linksys, LLC",false,MA-L,2015/11/17
50:39:55,Cisco SPVTG,false,MA-L,2015/11/17
58:94:CF,"Vertex Standard LMR, Inc.",false,MA-L,2015/11/17
5C:51:4F,Intel Corporate,false,MA-L,2015/11/17
60:46:16,"XIAMEN VANN INTELLIGENT CO., LTD",false,MA-L,2015/11/17
60:F4:94,"Hon Hai Precision Ind. Co.,Ltd.",false,MA-L,2016/06/11
64:C9:44,"LARK Technologies, Inc",false,MA-L,2015/11/17
64:F5:0E,Kinion Technology Company Limited,false,MA-L,2015/11/17
68:17:29,Intel Corporate,false,MA-L,2015/11/17
68:1C:A2,Rosewill Inc.,false,MA-L,2015/11/17
68:69:F2,ComAp s.r.o.,false,MA-L,2015/11/17
68:94:23,"Hon Hai Precision Ind. Co.,Ltd.",false,MA-L,2016/06/11
68:AF:13,Futura Mobility,false,MA-L,2015/11/17
6C:88:14,Intel Corporate,false,MA-L,2015/11/17
6C:E8:73,"TP-LINK TECHNOLOGIES CO.,LTD.",false,MA-L,2015/11/17
70:25:26,Nokia,false,MA-L,2016/06/11
7C:03:D8,Sagemcom Broadband SAS,false,MA-L,2015/11/17
80:82:87,ATCOM Technology Co.Ltd.,false,MA-L,2015/11/17
84:0B:2D,"SAMSUNG ELECTRO MECHANICS CO., LTD.",false,MA-L,2016/06/11
84:2B:BC,Modelleisenbahn GmbH,false,MA-L,2015/11/17
90:CF:6F,Dlogixs Co Ltd,false,MA-L,2015/11/17
98:52:B1,"Samsung Electronics Co.,Ltd",false,MA-L,2016/06/11
98:57:D3,"HON HAI-CCPBG  PRECISION IND.CO.,LTD.",false,MA-L,2015/11/17
9C:66:50,"Glodio Technolies Co.,Ltd Tianjin Branch",false,MA-L,2015/11/17
A0:8C:15,Gerhard D. Wempe KG,false,MA-L,2015/11/17
A4:4E:31,Intel Corporate,false,MA-L,2015/11/17
B0:EE:45,AzureWave Technology Inc.,false,MA-L,2015/11/17
B4:00:9C,CableWorld Ltd.,false,MA-L,2015/11/17
B4:DF:FA,Litemax Electronics Inc.,false,MA-L,2015/11/17
B8:5A:FE,"Handaer Communication Technology (Beijing) Co., Ltd",false,MA-L,2015/11/17
B8:89:CA,"ILJIN ELECTRIC Co., Ltd.",false,MA-L,2015/11/17
C4:45:67,SAMBON PRECISON and ELECTRONICS,false,MA-L,2015/11/17
D0:73:8E,"DONG OH PRECISION CO., LTD.",false,MA-L,2015/11/17
E4:4F:5F,EDS Elektronik Destek San.Tic.Ltd.Sti,false,MA-L,2015/11/17
E4:56:14,Suttle Apparatus,false,MA-L,2015/11/17
E8:6D:54,Digit Mobile Inc,false,MA-L,2015/11/17
E8:71:8D,Elsys Equipamentos Eletronicos Ltda,false,MA-L,2015/11/17
F0:4F:7C,Amazon Technologies Inc.,false,MA-L,2020/11/03
F8:AA:8A,"Axview Technology (Shenzhen) Co.,Ltd",false,MA-L,2015/11/17
FC:99:47,"Cisco Systems, Inc",false,MA-L,2015/11/17
FC:F5:28,Zyxel Communications Corporation,false,MA-L,2017/09/06
00:50:C2:F8:C,"UBSTechnology Co., Ltd",false,IAB,2015/08/29
00:50:C2:F8:D,"Guangdong East Power Co.,",false,IAB,2016/05/07
00:50:C2:F8:E,GPO,false,IAB,2015/08/29
00:50:C2:F8:F,"Computerwise, Inc.",false,IAB,2017/03/08
00:50:C2:F9:0,"SecureTech Systems, Inc.",false,IAB,2015/08/29
00:50:C2:F9:1,RE2 Inc,false,IAB,2015/08/29
00:50:C2:F9:2,CONET Solutions GmbH,false,IAB,2015/08/29
00:50:C2:F9:3,Baudisch Electronic GmbH,false,IAB,2015/08/29
00:50:C2:F9:4,Digital Barriers,false,IAB,2015/08/29
00:50:C2:F9:5,TTi LTD (Thurlby Thandar Instruments LTD),false,IAB,2015/08/29
00:50:C2:F9:6,JLCooper Electronics,false,IAB,2015/08/29
00:50:C2:F9:7,Sicon srl,false,IAB,2016/05/07
00:50:C2:F9:8,Infotech North America,false,IAB,2015/08/29
00:50:C2:F9:9,Dr. Neumann elektronik GmbH,false,IAB,2015/08/29
00:50:C2:F9:A,Telvent,false,IAB,2015/08/29
00:50:C2:F9:B,NEWELL TECHNOLOGIES LIMITED,false,IAB,2015/08/29
00:50:C2:F9:C,R&D KOMETEH,false,IAB,2015/08/29
00:50:C2:F9:D,JSC Kaluga Teletypes Manufacturing Plant,false,IAB,2015/11/05
00:50:C2:F9:E,Matsusada Precision Inc.,false,IAB,2015/08/29
00:50:C2:F9:F,"Nanjing SAC Power Grid Automation Co., Ltd.",false,IAB,2015/08/29
00:50:C2:FA:0,Amplus Communication Pte Ltd,false,IAB,2015/08/29
00:50:C2:FA:1,N-Hands GmbH und Co KG,false,IAB,2015/08/29
00:50:C2:FA:2,Power-One,false,IAB,2015/08/29
